"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Fare","Cabin","Embarked","Age_imp","has_cabin","age_label","ticket_range","Embarked_value","has_sibsp","has_Parch","has_family"
325,0,"3","male",9,8,2,69.55,"","S",TRUE,"Sin cabina","kid","2","3","sibs","parch","family"
327,0,"3","male",61,0,0,6.2375,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
334,0,"3","male",16,2,0,18,"","S",FALSE,"Sin cabina","teenager","2","3","sibs","alone","family"
336,0,"3","male",28,0,0,7.8958,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
339,1,"3","male",45,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
349,1,"3","male",3,1,1,15.9,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
350,0,"3","male",42,0,0,8.6625,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
351,0,"3","male",23,0,0,9.225,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
353,0,"3","male",15,1,1,7.2292,"","C",FALSE,"Sin cabina","teenager","1","1","sibs","parch","family"
354,0,"3","male",25,1,0,17.8,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
355,0,"3","male",28.5,0,0,7.225,"","C",TRUE,"Sin cabina","adult","1","1","alone","alone","alone"
356,0,"3","male",28,0,0,9.5,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
361,0,"3","male",40,1,4,27.9,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
364,0,"3","male",35,0,0,7.05,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
365,0,"3","male",31,1,0,15.5,"","Q",TRUE,"Sin cabina","adult","2","2","sibs","alone","family"
366,0,"3","male",30,0,0,7.25,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
372,0,"3","male",18,1,0,6.4958,"","S",FALSE,"Sin cabina","teenager","1","3","sibs","alone","family"
373,0,"3","male",19,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
379,0,"3","male",20,0,0,4.0125,"","C",FALSE,"Sin cabina","adult","1","1","alone","alone","alone"
380,0,"3","male",19,0,0,7.775,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
383,0,"3","male",32,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
385,0,"3","male",29,0,0,7.8958,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
387,0,"3","male",1,5,2,46.9,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
389,0,"3","male",32,0,0,7.7292,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
392,1,"3","male",21,0,0,7.7958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
393,0,"3","male",28,2,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","sibs","alone","family"
396,0,"3","male",22,0,0,7.7958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
401,1,"3","male",39,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
402,0,"3","male",26,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
404,0,"3","male",28,1,0,15.85,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
407,0,"3","male",51,0,0,7.75,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
409,0,"3","male",21,0,0,7.775,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
411,0,"3","male",22,0,0,7.8958,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
412,0,"3","male",32,0,0,6.8583,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
415,1,"3","male",44,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
421,0,"3","male",28.5,0,0,7.8958,"","C",TRUE,"Sin cabina","adult","1","1","alone","alone","alone"
422,0,"3","male",21,0,0,7.7333,"","Q",FALSE,"Sin cabina","adult","1","2","alone","alone","alone"
423,0,"3","male",29,0,0,7.875,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
425,0,"3","male",18,1,1,20.2125,"","S",FALSE,"Sin cabina","teenager","2","3","sibs","parch","family"
426,0,"3","male",26,0,0,7.25,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
429,0,"3","male",31,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
430,1,"3","male",32,0,0,8.05,"E10","S",FALSE,"Con cabina","adult","2","3","alone","alone","alone"
434,0,"3","male",17,0,0,7.125,"","S",FALSE,"Sin cabina","teenager","1","3","alone","alone","alone"
442,0,"3","male",20,0,0,9.5,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
443,0,"3","male",25,1,0,7.775,"","S",FALSE,"Sin cabina","adult","1","3","sibs","alone","family"
445,1,"3","male",30,0,0,8.1125,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
452,0,"3","male",25,1,0,19.9667,"","S",TRUE,"Sin cabina","adult","2","3","sibs","alone","family"
455,0,"3","male",29,0,0,8.05,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
456,1,"3","male",29,0,0,7.8958,"","C",FALSE,"Sin cabina","adult","1","1","alone","alone","alone"
460,0,"3","male",34,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
462,0,"3","male",34,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
465,0,"3","male",24,0,0,8.05,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
466,0,"3","male",38,0,0,7.05,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
469,0,"3","male",34,0,0,7.725,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
471,0,"3","male",24,0,0,7.25,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
472,0,"3","male",38,0,0,8.6625,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
478,0,"3","male",29,1,0,7.0458,"","S",FALSE,"Sin cabina","adult","1","3","sibs","alone","family"
479,0,"3","male",22,0,0,7.5208,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
481,0,"3","male",9,5,2,46.9,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
483,0,"3","male",50,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
489,0,"3","male",30,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
490,1,"3","male",9,1,1,15.9,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
491,0,"3","male",28,1,0,19.9667,"","S",TRUE,"Sin cabina","adult","2","3","sibs","alone","family"
492,0,"3","male",21,0,0,7.25,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
495,0,"3","male",21,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
496,0,"3","male",27,0,0,14.4583,"","C",TRUE,"Sin cabina","adult","2","1","alone","alone","alone"
498,0,"3","male",24,0,0,15.1,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
500,0,"3","male",24,0,0,7.7958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
501,0,"3","male",17,0,0,8.6625,"","S",FALSE,"Sin cabina","teenager","2","3","alone","alone","alone"
509,0,"3","male",28,0,0,22.525,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
510,1,"3","male",26,0,0,56.4958,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
511,1,"3","male",29,0,0,7.75,"","Q",FALSE,"Sin cabina","adult","1","2","alone","alone","alone"
512,0,"3","male",24,0,0,8.05,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
515,0,"3","male",24,0,0,7.4958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
518,0,"3","male",31,0,0,24.15,"","Q",TRUE,"Sin cabina","adult","2","2","alone","alone","alone"
520,0,"3","male",32,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
522,0,"3","male",22,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
523,0,"3","male",30,0,0,7.225,"","C",TRUE,"Sin cabina","adult","1","1","alone","alone","alone"
525,0,"3","male",30,0,0,7.2292,"","C",TRUE,"Sin cabina","adult","1","1","alone","alone","alone"
526,0,"3","male",40.5,0,0,7.75,"","Q",FALSE,"Sin cabina","adult","1","2","alone","alone","alone"
529,0,"3","male",39,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
532,0,"3","male",30,0,0,7.2292,"","C",TRUE,"Sin cabina","adult","1","1","alone","alone","alone"
533,0,"3","male",17,1,1,7.2292,"","C",FALSE,"Sin cabina","teenager","1","1","sibs","parch","family"
539,0,"3","male",22,0,0,14.5,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
549,0,"3","male",33,1,1,20.525,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
553,0,"3","male",32,0,0,7.8292,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
554,1,"3","male",22,0,0,7.225,"","C",FALSE,"Sin cabina","adult","1","1","alone","alone","alone"
561,0,"3","male",32,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
562,0,"3","male",40,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
564,0,"3","male",32,0,0,8.05,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
566,0,"3","male",24,2,0,24.15,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
567,0,"3","male",19,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
569,0,"3","male",30,0,0,7.2292,"","C",TRUE,"Sin cabina","adult","1","1","alone","alone","alone"
570,1,"3","male",32,0,0,7.8542,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
575,0,"3","male",16,0,0,8.05,"","S",FALSE,"Sin cabina","teenager","2","3","alone","alone","alone"
576,0,"3","male",19,0,0,14.5,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
580,1,"3","male",32,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
585,0,"3","male",30,0,0,8.7125,"","C",TRUE,"Sin cabina","adult","2","1","alone","alone","alone"
589,0,"3","male",22,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
590,0,"3","male",30,0,0,8.05,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
591,0,"3","male",35,0,0,7.125,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
593,0,"3","male",47,0,0,7.25,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
596,0,"3","male",36,1,1,24.15,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
598,0,"3","male",49,0,0,0,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
599,0,"3","male",30,0,0,7.225,"","C",TRUE,"Sin cabina","adult","1","1","alone","alone","alone"
602,0,"3","male",30,0,0,7.8958,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
604,0,"3","male",44,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
606,0,"3","male",36,1,0,15.55,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
607,0,"3","male",30,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
612,0,"3","male",32,0,0,7.05,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
614,0,"3","male",32,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
615,0,"3","male",35,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
617,0,"3","male",34,1,1,14.4,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
621,0,"3","male",27,1,0,14.4542,"","C",FALSE,"Sin cabina","adult","2","1","sibs","alone","family"
623,1,"3","male",20,1,1,15.7417,"","C",FALSE,"Sin cabina","adult","2","1","sibs","parch","family"
624,0,"3","male",21,0,0,7.8542,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
625,0,"3","male",21,0,0,16.1,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
629,0,"3","male",26,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
630,0,"3","male",31,0,0,7.7333,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
632,0,"3","male",51,0,0,7.0542,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
637,0,"3","male",32,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
640,0,"3","male",24,1,0,16.1,"","S",TRUE,"Sin cabina","adult","2","3","sibs","alone","family"
641,0,"3","male",20,0,0,7.8542,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
644,1,"3","male",32,0,0,56.4958,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
647,0,"3","male",19,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
649,0,"3","male",24.5,0,0,7.55,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
651,0,"3","male",24.5,0,0,7.8958,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
653,0,"3","male",21,0,0,8.4333,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
657,0,"3","male",21,0,0,7.8958,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
662,0,"3","male",40,0,0,7.225,"","C",FALSE,"Sin cabina","adult","1","1","alone","alone","alone"
664,0,"3","male",36,0,0,7.4958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
665,1,"3","male",20,1,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","sibs","alone","family"
668,0,"3","male",21,0,0,7.775,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
669,0,"3","male",43,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
676,0,"3","male",18,0,0,7.775,"","S",FALSE,"Sin cabina","teenager","1","3","alone","alone","alone"
677,0,"3","male",24.5,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
683,0,"3","male",20,0,0,9.225,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
684,0,"3","male",14,5,2,46.9,"","S",FALSE,"Sin cabina","teenager","2","3","sibs","parch","family"
687,0,"3","male",14,4,1,39.6875,"","S",FALSE,"Sin cabina","teenager","2","3","sibs","parch","family"
688,0,"3","male",19,0,0,10.1708,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
689,0,"3","male",18,0,0,7.7958,"","S",FALSE,"Sin cabina","teenager","1","3","alone","alone","alone"
693,1,"3","male",32,0,0,56.4958,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
694,0,"3","male",25,0,0,7.225,"","C",FALSE,"Sin cabina","adult","1","1","alone","alone","alone"
697,0,"3","male",44,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
700,0,"3","male",42,0,0,7.65,"F G63","S",FALSE,"Con cabina","adult","1","3","alone","alone","alone"
704,0,"3","male",25,0,0,7.7417,"","Q",FALSE,"Sin cabina","adult","1","2","alone","alone","alone"
705,0,"3","male",26,1,0,7.8542,"","S",FALSE,"Sin cabina","adult","1","3","sibs","alone","family"
710,1,"3","male",20,1,1,15.2458,"","C",TRUE,"Sin cabina","adult","2","1","sibs","parch","family"
714,0,"3","male",29,0,0,9.4833,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
716,0,"3","male",19,0,0,7.65,"F G73","S",FALSE,"Con cabina","adult","1","3","alone","alone","alone"
719,0,"3","male",31,0,0,15.5,"","Q",TRUE,"Sin cabina","adult","2","2","alone","alone","alone"
720,0,"3","male",33,0,0,7.775,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
722,0,"3","male",17,1,0,7.0542,"","S",FALSE,"Sin cabina","teenager","1","3","sibs","alone","family"
726,0,"3","male",20,0,0,8.6625,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
732,0,"3","male",11,0,0,18.7875,"","C",FALSE,"Sin cabina","teenager","2","1","alone","alone","alone"
736,0,"3","male",28.5,0,0,16.1,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
739,0,"3","male",32,0,0,7.8958,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
740,0,"3","male",32,0,0,7.8958,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
744,0,"3","male",24,1,0,16.1,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
745,1,"3","male",31,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
747,0,"3","male",16,1,1,20.25,"","S",FALSE,"Sin cabina","teenager","2","3","sibs","parch","family"
750,0,"3","male",31,0,0,7.75,"","Q",FALSE,"Sin cabina","adult","1","2","alone","alone","alone"
752,1,"3","male",6,0,1,12.475,"E121","S",FALSE,"Con cabina","kid","2","3","alone","parch","family"
753,0,"3","male",33,0,0,9.5,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
754,0,"3","male",23,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
757,0,"3","male",28,0,0,7.7958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
759,0,"3","male",34,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
761,0,"3","male",28.5,0,0,14.5,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
762,0,"3","male",41,0,0,7.125,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
763,1,"3","male",20,0,0,7.2292,"","C",FALSE,"Sin cabina","adult","1","1","alone","alone","alone"
765,0,"3","male",16,0,0,7.775,"","S",FALSE,"Sin cabina","teenager","1","3","alone","alone","alone"
769,0,"3","male",31,1,0,24.15,"","Q",TRUE,"Sin cabina","adult","2","2","sibs","alone","family"
770,0,"3","male",32,0,0,8.3625,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
771,0,"3","male",24,0,0,9.5,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
772,0,"3","male",48,0,0,7.8542,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
774,0,"3","male",30,0,0,7.225,"","C",TRUE,"Sin cabina","adult","1","1","alone","alone","alone"
776,0,"3","male",18,0,0,7.75,"","S",FALSE,"Sin cabina","teenager","1","3","alone","alone","alone"
777,0,"3","male",31,0,0,7.75,"F38","Q",TRUE,"Con cabina","adult","1","2","alone","alone","alone"
779,0,"3","male",31,0,0,7.7375,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
784,0,"3","male",24,1,2,23.45,"","S",TRUE,"Sin cabina","adult","2","3","sibs","parch","family"
785,0,"3","male",25,0,0,7.05,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
786,0,"3","male",25,0,0,7.25,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
788,0,"3","male",8,4,1,29.125,"","Q",FALSE,"Sin cabina","kid","2","2","sibs","parch","family"
789,1,"3","male",1,1,2,20.575,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
791,0,"3","male",25,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
795,0,"3","male",25,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
799,0,"3","male",30,0,0,7.2292,"","C",FALSE,"Sin cabina","adult","1","1","alone","alone","alone"
804,1,"3","male",0.42,0,1,8.5167,"","C",FALSE,"Sin cabina","kid","2","1","alone","parch","family"
805,1,"3","male",27,0,0,6.975,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
806,0,"3","male",31,0,0,7.775,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
811,0,"3","male",26,0,0,7.8875,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
812,0,"3","male",39,0,0,24.15,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
815,0,"3","male",30.5,0,0,8.05,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
819,0,"3","male",43,0,0,6.45,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
820,0,"3","male",10,3,2,27.9,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
822,1,"3","male",27,0,0,8.6625,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
825,0,"3","male",2,4,1,39.6875,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
826,0,"3","male",32,0,0,6.95,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
827,0,"3","male",26,0,0,56.4958,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
829,1,"3","male",29,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
833,0,"3","male",30,0,0,7.2292,"","C",TRUE,"Sin cabina","adult","1","1","alone","alone","alone"
834,0,"3","male",23,0,0,7.8542,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
835,0,"3","male",18,0,0,8.3,"","S",FALSE,"Sin cabina","teenager","2","3","alone","alone","alone"
837,0,"3","male",21,0,0,8.6625,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
838,0,"3","male",26,0,0,8.05,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
839,1,"3","male",32,0,0,56.4958,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
841,0,"3","male",20,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
844,0,"3","male",34.5,0,0,6.4375,"","C",FALSE,"Sin cabina","adult","1","1","alone","alone","alone"
845,0,"3","male",17,0,0,8.6625,"","S",FALSE,"Sin cabina","teenager","2","3","alone","alone","alone"
846,0,"3","male",42,0,0,7.55,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
847,0,"3","male",9,8,2,69.55,"","S",TRUE,"Sin cabina","kid","2","3","sibs","parch","family"
848,0,"3","male",35,0,0,7.8958,"","C",FALSE,"Sin cabina","adult","1","1","alone","alone","alone"
851,0,"3","male",4,4,2,31.275,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
852,0,"3","male",74,0,0,7.775,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
860,0,"3","male",30,0,0,7.2292,"","C",TRUE,"Sin cabina","adult","1","1","alone","alone","alone"
861,0,"3","male",41,2,0,14.1083,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
869,0,"3","male",25,0,0,9.5,"","S",TRUE,"Sin cabina","adult","2","3","alone","alone","alone"
870,1,"3","male",4,1,1,11.1333,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
871,0,"3","male",26,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
874,0,"3","male",47,0,0,9,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
877,0,"3","male",20,0,0,9.8458,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
878,0,"3","male",19,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
879,0,"3","male",25,0,0,7.8958,"","S",TRUE,"Sin cabina","adult","1","3","alone","alone","alone"
882,0,"3","male",33,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
885,0,"3","male",25,0,0,7.05,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
891,0,"3","male",32,0,0,7.75,"","Q",FALSE,"Sin cabina","adult","1","2","alone","alone","alone"
3,1,"3","female",26,0,0,7.925,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
9,1,"3","female",27,0,2,11.1333,"","S",FALSE,"Sin cabina","adult","2","3","alone","parch","family"
11,1,"3","female",4,1,1,16.7,"G6","S",FALSE,"Con cabina","kid","2","3","sibs","parch","family"
15,0,"3","female",14,0,0,7.8542,"","S",FALSE,"Sin cabina","teenager","1","3","alone","alone","alone"
19,0,"3","female",31,1,0,18,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
20,1,"3","female",15,0,0,7.225,"","C",TRUE,"Sin cabina","teenager","1","1","alone","alone","alone"
23,1,"3","female",15,0,0,8.0292,"","Q",FALSE,"Sin cabina","teenager","2","2","alone","alone","alone"
25,0,"3","female",8,3,1,21.075,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
26,1,"3","female",38,1,5,31.3875,"","S",FALSE,"Sin cabina","adult","2","3","sibs","parch","family"
29,1,"3","female",21,0,0,7.8792,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
33,1,"3","female",21,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
39,0,"3","female",18,2,0,18,"","S",FALSE,"Sin cabina","teenager","2","3","sibs","alone","family"
40,1,"3","female",14,1,0,11.2417,"","C",FALSE,"Sin cabina","teenager","2","1","sibs","alone","family"
41,0,"3","female",40,1,0,9.475,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
45,1,"3","female",19,0,0,7.8792,"","Q",FALSE,"Sin cabina","adult","1","2","alone","alone","alone"
48,1,"3","female",21,0,0,7.75,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
50,0,"3","female",18,1,0,17.8,"","S",FALSE,"Sin cabina","teenager","2","3","sibs","alone","family"
69,1,"3","female",17,4,2,7.925,"","S",FALSE,"Sin cabina","teenager","1","3","sibs","parch","family"
72,0,"3","female",16,5,2,46.9,"","S",FALSE,"Sin cabina","teenager","2","3","sibs","parch","family"
80,1,"3","female",30,0,0,12.475,"","S",FALSE,"Sin cabina","adult","2","3","alone","alone","alone"
83,1,"3","female",21,0,0,7.7875,"","Q",TRUE,"Sin cabina","adult","1","2","alone","alone","alone"
86,1,"3","female",33,3,0,15.85,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
101,0,"3","female",28,0,0,7.8958,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
107,1,"3","female",21,0,0,7.65,"","S",FALSE,"Sin cabina","adult","1","3","alone","alone","alone"
110,1,"3","female",19,1,0,24.15,"","Q",TRUE,"Sin cabina","adult","2","2","sibs","alone","family"
112,0,"3","female",14.5,1,0,14.4542,"","C",FALSE,"Sin cabina","teenager","2","1","sibs","alone","family"
114,0,"3","female",20,1,0,9.825,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
115,0,"3","female",17,0,0,14.4583,"","C",FALSE,"Sin cabina","teenager","2","1","alone","alone","alone"
120,0,"3","female",2,4,2,31.275,"","S",FALSE,"Sin cabina","kid","2","3","sibs","parch","family"
129,1,"3","female",4,1,1,22.3583,"F E69","C",TRUE,"Con cabina","kid","2","1","sibs","parch","family"
133,0,"3","female",47,1,0,14.5,"","S",FALSE,"Sin cabina","adult","2","3","sibs","alone","family"
141,0,"3","female",18,0,2,15.2458,"","C",TRUE,"Sin cabina","teenager","2","1","alone","parch","family"
